has_bbq,lon,division,extra_info,polling_place_name,address,state,booth_info,premises,opening_hours,polling_place_type,lat,has_nothing,has_caek,has_run_out,has_other,source,stall_name,stall_description,stall_website,first_report,latest_report,ess_stall_id,ess_stall_url
FALSE,152.328955,BUNDABERG,,Millbank,"Bundaberg West Baptist Church Hall, 36 Avoca Street, BUNDABERG",QLD,,"Bundaberg West Baptist Church Hall, 36 Avoca Street, BUNDABERG",,,-24.874064,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,147.415527,BURDEKIN,Full Wheelchair Access,Home Hill,"St Colman's School, 94 - 100 Eleventh Avenue, HOME HILL",QLD,,"St Colman's School, 94 - 100 Eleventh Avenue, HOME HILL",,,-19.65921,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,147.460169,BURDEKIN,,Jarvisfield,"Jarvisfield State School, 516 Rita Island Road, JARVISFIELD",QLD,,"Jarvisfield State School, 516 Rita Island Road, JARVISFIELD",,,-19.60038,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,147.407908,BURDEKIN,Assisted Wheelchair Access,Kalamia,"Kalamia State School, Lillesmere Road, AYR",QLD,,"Kalamia State School, Lillesmere Road, AYR",,,-19.563409,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.164211,BURDEKIN,Assisted Wheelchair Access,Merinda,"Merinda State School, Bergl Street, MERINDA",QLD,,"Merinda State School, Bergl Street, MERINDA",,,-20.021052,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.702402,BURDEKIN,Assisted Wheelchair Access,Middlemount,"Community School, James Randell Drive, MIDDLEMOUNT",QLD,,"Community School, James Randell Drive, MIDDLEMOUNT",,,-22.811236,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,152.373771,BUNDABERG,Assisted Wheelchair Access,Walkervale,"Walkervale State School, Water Street, BUNDABERG",QLD,,"Walkervale State School, Water Street, BUNDABERG",,,-24.862408,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:59:54.235328+00,2017-11-24 23:59:54.235328+00,,
TRUE,152.848388,BUNDAMBA,Full Wheelchair Access,Riverview,"Riverview Community Centre, 138 Old Ipswich Road, RIVERVIEW",QLD,,"Riverview Community Centre, 138 Old Ipswich Road, RIVERVIEW",,Community Hall,-27.602885,FALSE,TRUE,FALSE,"{""has_free_text"":""drinks""}",Facebook,,,,2017-11-25 04:56:46.854313+00,2017-11-25 04:56:46.854313+00,,
TRUE,152.899645,BUNDAMBA,Full Wheelchair Access,Goodna,"St Francis Xavier School Hall, Church Street, GOODNA",QLD,,"St Francis Xavier School Hall, Church Street, GOODNA",,,-27.611196,FALSE,FALSE,FALSE,{},,,,,2017-11-25 00:14:13.855651+00,2017-11-25 00:14:13.855651+00,,
TRUE,152.332961,BUNDABERG,Assisted Wheelchair Access,Bundaberg West,"Bundaberg West State School, Steffensen Street, BUNDABERG",QLD,,"Bundaberg West State School, Steffensen Street, BUNDABERG",,,-24.877213,FALSE,FALSE,FALSE,{},,,,,2017-11-25 00:00:15.455777+00,2017-11-25 02:08:36.476742+00,,
FALSE,152.886439,BUNDAMBA,Assisted Wheelchair Access,Augustine Heights,"St Augustine's College, St Augustines Drive, AUGUSTINE HEIGHTS",QLD,,"St Augustine's College, St Augustines Drive, AUGUSTINE HEIGHTS",,,-27.657651,FALSE,FALSE,FALSE,{},,,,,2017-11-25 02:33:36.928618+00,2017-11-25 02:34:34.909759+00,,
FALSE,148.065136,BURDEKIN,Assisted Wheelchair Access,Moranbah,"Moranbah East State School, 4 Williams Street, MORANBAH",QLD,,"Moranbah East State School, 4 Williams Street, MORANBAH",,,-22.006445,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.047466,BURDEKIN,Assisted Wheelchair Access,Moranbah West,"Moranbah Community Centre, Batchelor Parade, MORANBAH",QLD,,"Moranbah Community Centre, Batchelor Parade, MORANBAH",,,-21.999886,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.903107,BURDEKIN,Assisted Wheelchair Access,Nome,"Bush Fire Brigade Hall, 2 Alligator Creek Road, NOME",QLD,,"Bush Fire Brigade Hall, 2 Alligator Creek Road, NOME",,,-19.373987,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,147.418295,BURDEKIN,Full Wheelchair Access,Osborne,"Osborne State School, Cnr Home Hill-Kirknie Rd & Osborne Rd, HOME HILL (UP RIVER)",QLD,,"Osborne State School, Cnr Home Hill-Kirknie Rd & Osborne Rd, HOME HILL (UP RIVER)",,,-19.654531,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.079863,BURDEKIN,Assisted Wheelchair Access,Queens Beach,"Queens Beach State School, 39 Tracey Street, QUEENS BEACH",QLD,,"Queens Beach State School, 39 Tracey Street, QUEENS BEACH",,,-25.907145,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.834054,BURDEKIN,Full Wheelchair Access,Woodstock,"Woodstock State School, Woodstock Avenue, WOODSTOCK",QLD,,"Woodstock State School, Woodstock Avenue, WOODSTOCK",,,-19.597481,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.443097,BURLEIGH,Assisted Wheelchair Access,West Burleigh,"Church of Christ, 174 West Burleigh Road, WEST BURLEIGH",QLD,,"Church of Christ, 174 West Burleigh Road, WEST BURLEIGH",,,-28.100235,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.379266,BURNETT,Full Wheelchair Access,Alloway,"Alloway State School, 4334 Goodwood Road, ALLOWAY",QLD,,"Alloway State School, 4334 Goodwood Road, ALLOWAY",,,-24.952035,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.161266,BURNETT,Full Wheelchair Access,Avondale,"Avondale State School, Avondale Road, AVONDALE",QLD,,"Avondale State School, Avondale Road, AVONDALE",,,-24.73673,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.460398,BURNETT,Full Wheelchair Access,Bargara,"Cultural Centre, 160 Hughes Road, BARGARA",QLD,,"Cultural Centre, 160 Hughes Road, BARGARA",,,-24.833055,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.033411,BURNETT,Full Wheelchair Access,Booyal,"Booyal Central State School, 31620 Bruce Highway, BOOYAL",QLD,,"Booyal Central State School, 31620 Bruce Highway, BOOYAL",,,-25.210026,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.340842,"BUNDABERG, BURNETT",,Branyan,"Branyan Road State School, Branyan Drive, BUNDABERG",QLD,,"Branyan Road State School, Branyan Drive, BUNDABERG",,,-24.870356,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.533914,BURNETT,Assisted Wheelchair Access,Buxton,"Community Hall, 49 Powers Street, BUXTON",QLD,,"Community Hall, 49 Powers Street, BUXTON",,,-25.195625,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.275669,BURNETT,Assisted Wheelchair Access,Childers,"Isis District State High School, 22 North Street, CHILDERS",QLD,,"Isis District State High School, 22 North Street, CHILDERS",,,-25.232928,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.209704,BURNETT,Full Wheelchair Access,Cordalba,"Cordalba State School, Cemetery Road, CORDALBA",QLD,,"Cordalba State School, Cemetery Road, CORDALBA",,,-25.160799,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.475696,BURNETT,Full Wheelchair Access,Elliott Heads,"Elliott Heads State School, 143 Breusch Road, ELLIOTT HEADS",QLD,,"Elliott Heads State School, 143 Breusch Road, ELLIOTT HEADS",,,-24.907905,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.149284,BURNETT,Full Wheelchair Access,Givelda,"Givelda State School, 754 Pine Creek Road, GIVELDA",QLD,,"Givelda State School, 754 Pine Creek Road, GIVELDA",,,-24.98739,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.385023,BURNETT,Assisted Wheelchair Access,Goodwood,"Goodwood State School, 1802 Goodwood Road, GOODWOOD",QLD,,"Goodwood State School, 1802 Goodwood Road, GOODWOOD",,,-25.146055,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.301685,BURNETT,Full Wheelchair Access,Oakwood,"Oakwood State School, Oakwood School Road, OAKWOOD",QLD,,"Oakwood State School, Oakwood School Road, OAKWOOD",,,-24.844128,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,151.931134,BURNETT,Full Wheelchair Access,Baffle Creek,"Wartburg State School, Coast Road, BAFFLE CREEK",QLD,,"Wartburg State School, Coast Road, BAFFLE CREEK",,,-24.502293,FALSE,FALSE,FALSE,"{""has_coffee"":true}",The Observer,,,,2017-11-21 10:38:34.239036+00,2017-11-25 07:56:53.160346+00,,
TRUE,151.560735,BURNETT,Full Wheelchair Access,Miriam Vale,"Miriam Vale State School, 15 Roe Street, MIRIAM VALE",QLD,,"Miriam Vale State School, 15 Roe Street, MIRIAM VALE",,,-24.330002,FALSE,FALSE,FALSE,{},The Observer,,,,2017-11-21 10:39:01.033179+00,2017-11-21 10:39:01.033179+00,,
TRUE,146.831716,BURDEKIN,,Stuart,"Guppy's Early Childcare Centre, 353 Stuart Drive, STUART",QLD,,"Guppy's Early Childcare Centre, 353 Stuart Drive, STUART",,,-19.337035,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:20:15.161123+00,2017-11-24 23:20:15.161123+00,,
TRUE,151.491064,BURNETT,Assisted Wheelchair Access,Bororen,"Bororen State School, 1 Kent Street, BOROREN",QLD,,"Bororen State School, 1 Kent Street, BOROREN",,,-24.244038,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:22:20.534486+00,2017-11-24 23:22:20.534486+00,,
TRUE,152.464749,BURNETT,Assisted Wheelchair Access,Innes Park,"Coral Coast Baptist Church, 596 Windermere Road, INNES PARK NORTH",QLD,,"Coral Coast Baptist Church, 596 Windermere Road, INNES PARK NORTH",,,-24.87007,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:22:52.34463+00,2017-11-24 23:22:52.34463+00,,
TRUE,152.415239,BURNETT,Assisted Wheelchair Access,Burnett Heads,"Burnett Heads State School, Burnett Heads Road, BURNETT HEADS",QLD,,"Burnett Heads State School, Burnett Heads Road, BURNETT HEADS",,,-24.771532,FALSE,TRUE,FALSE,{},,,,,2017-11-25 00:00:32.962389+00,2017-11-25 00:00:32.962389+00,,
TRUE,153.201451,CAPALABA,,Thorneside,"Uniting Church Hall, 12 John Street, THORNESIDE",QLD,,"Uniting Church Hall, 12 John Street, THORNESIDE",,,-27.480067,FALSE,TRUE,FALSE,{},,,Plants too!,,2017-11-24 23:24:22.380412+00,2017-11-25 02:06:16.967416+00,,
FALSE,152.264896,BURNETT,Assisted Wheelchair Access,Sharon,"Sharon State School, 18 Sharon School Road, SHARON",QLD,,"Sharon State School, 18 Sharon School Road, SHARON",,,-24.873364,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.176016,BURNETT,Assisted Wheelchair Access,South Kolan,"Kolan South State School, 2297 Gin Gin Road, SOUTH KOLAN",QLD,,"Kolan South State School, 2297 Gin Gin Road, SOUTH KOLAN",,,-24.934588,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.579717,BURNETT,Assisted Wheelchair Access,Woodgate,"Community Hall, Esplanade, WOODGATE",QLD,,"Community Hall, Esplanade, WOODGATE",,,-25.122079,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.111956,BURNETT,Full Wheelchair Access,Yandaran,"Yandaran State School, School Lane, YANDARAN",QLD,,"Yandaran State School, School Lane, YANDARAN",,,-24.724802,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.772576,CAIRNS,Full Wheelchair Access,Cairns City,"St Monica's College, Lake Street, CAIRNS CITY",QLD,,"St Monica's College, Lake Street, CAIRNS CITY",,,-16.917335,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.743127,CAIRNS,Assisted Wheelchair Access,Cairns West,"Cairns West State School, Mayers Street, MANUNDA",QLD,,"Cairns West State School, Mayers Street, MANUNDA",,,-16.924096,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.75188,CAIRNS,Full Wheelchair Access,Manunda,"Trinity Bay State High School, 26-62 Hoare Street, MANUNDA",QLD,,"Trinity Bay State High School, 26-62 Hoare Street, MANUNDA",,,-16.921515,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.131405,CALLIDE,Assisted Wheelchair Access,Banana,"Banana State School, 36 Bramston Street, BANANA",QLD,,"Banana State School, 36 Bramston Street, BANANA",,,-24.469865,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.33946,"BUNDABERG, BURNETT",Full Wheelchair Access,Bundaberg North,"Bundaberg North State School, Mt Perry Road, BUNDABERG NORTH",QLD,,"Bundaberg North State School, Mt Perry Road, BUNDABERG NORTH",,,-24.85243,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.347702,"BUNDABERG, BURNETT",Full Wheelchair Access,North Bundaberg,"Progress Hall, Cnr Queen & Gavegan Streets, BUNDABERG NORTH",QLD,,"Progress Hall, Cnr Queen & Gavegan Streets, BUNDABERG NORTH",,,-24.856686,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.713682,"BARRON RIVER, CAIRNS",Full Wheelchair Access,Freshwater,"Freshwater State School, 10 Corkill Street, FRESHWATER",QLD,,"Freshwater State School, 10 Corkill Street, FRESHWATER",,,-16.880789,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.33946,"BUNDABERG, BURNETT",Assisted Wheelchair Access,Kepnock,"Kepnock State High School, Kepnock Road, BUNDABERG",QLD,,"Kepnock State High School, Kepnock Road, BUNDABERG",,,-24.85243,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.696134,"BARRON RIVER, CAIRNS",Full Wheelchair Access,Redlynch,"Redlynch State College, Jungara Road, REDLYNCH",QLD,,"Redlynch State College, Jungara Road, REDLYNCH",,,-16.911305,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.729844,"BARRON RIVER, CAIRNS",Assisted Wheelchair Access,Whitfield,"Whitfield State School, 42 McManus Street, WHITFIELD",QLD,,"Whitfield State School, 42 McManus Street, WHITFIELD",,,-16.911176,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.33946,"BUNDABERG, BURNETT",Full Wheelchair Access,Woongarra,"Woongarra State School, 468 Elliott Heads Road, BUNDABERG",QLD,,"Woongarra State School, 468 Elliott Heads Road, BUNDABERG",,,-24.85243,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.732385,BARRON RIVER,Full Wheelchair Access,Stratford,"Community Hall, 15 Kamerunga Road, STRATFORD",QLD,,"Community Hall, 15 Kamerunga Road, STRATFORD",,,-16.87595,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.396449,"BUNDABERG, BURNETT",Assisted Wheelchair Access,Kalkie,"Kalkie State School, Bargara Road, KALKIE",QLD,,"Kalkie State School, Bargara Road, KALKIE",,,-24.845431,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.373771,"BUNDABERG, BURNETT",Full Wheelchair Access,Bundaberg East,"Bundaberg East State School, 33 Scotland Street, BUNDABERG EAST",QLD,,"Bundaberg East State School, 33 Scotland Street, BUNDABERG EAST",,,-24.862408,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.809043,CALLIDE,,Baralaba,"Baralaba State School, 1 Power Street, BARALABA",QLD,,"Baralaba State School, 1 Power Street, BARALABA",,,-24.181628,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.451538,CALLIDE,Full Wheelchair Access,Bell,"Bell State School, 90 Dennis Street, BELL",QLD,,"Bell State School, 90 Dennis Street, BELL",,,-26.939705,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.323147,CALLIDE,Full Wheelchair Access,Benaraby,"Benaraby State School, 17 O'Connor Road, BENARABY",QLD,,"Benaraby State School, 17 O'Connor Road, BENARABY",,,-24.004293,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.047217,CALLIDE,Assisted Wheelchair Access,Biggenden,"Biggenden State School, 9 Frederick Street, BIGGENDEN",QLD,,"Biggenden State School, 9 Frederick Street, BIGGENDEN",,,-25.510409,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.513014,CALLIDE,Full Wheelchair Access,Biloela,"Biloela State School, 48 Rainbow Street, BILOELA",QLD,,"Biloela State School, 48 Rainbow Street, BILOELA",,,-24.395405,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.821867,CALLIDE,,Brigalow,"Brigalow State School, Warrego Highway, BRIGALOW",QLD,,"Brigalow State School, Warrego Highway, BRIGALOW",,,-26.864277,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.626131,CALLIDE,Assisted Wheelchair Access,Chinchilla,"Catholic Church Hall, 74 Middle Street, CHINCHILLA",QLD,,"Catholic Church Hall, 74 Middle Street, CHINCHILLA",,,-26.74447,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.981167,CALLIDE,,Drillham,"Drillham State School, 13 Jardine Street, DRILLHAM",QLD,,"Drillham State School, 13 Jardine Street, DRILLHAM",,,-26.645227,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.122265,CALLIDE,Assisted Wheelchair Access,Eidsvold,"Eidsvold Community Hall, 54 Moreton Street, EIDSVOLD",QLD,,"Eidsvold Community Hall, 54 Moreton Street, EIDSVOLD",,,-25.372554,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.605914,CALLIDE,Full Wheelchair Access,Gayndah,"Gayndah State School, 33 Meson Street, GAYNDAH",QLD,,"Gayndah State School, 33 Meson Street, GAYNDAH",,,-25.624392,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,152.364983,"BUNDABERG, BURNETT",Assisted Wheelchair Access,Thabeban,"Thabeban State School, 270 Goodwood Road, THABEBAN",QLD,,"Thabeban State School, 270 Goodwood Road, THABEBAN",,,-24.897928,FALSE,FALSE,FALSE,{},,,,,2017-11-25 00:00:23.783866+00,2017-11-25 00:00:23.783866+00,,
FALSE,150.387511,CALLIDE,Assisted Wheelchair Access,Jambin,"Jambin State School, Cnr Burnett Hwy & Threeways Road, JAMBIN",QLD,,"Jambin State School, Cnr Burnett Hwy & Threeways Road, JAMBIN",,,-24.16138,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.112035,CALLIDE,Assisted Wheelchair Access,Jandowae,"Memorial Hall, 38 George Street, JANDOWAE",QLD,,"Memorial Hall, 38 George Street, JANDOWAE",,,-26.780468,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.216772,CALLIDE,,Jimbour,"Jimbour State School, 2434 Dalby-Jandowae Road, JIMBOUR",QLD,,"Jimbour State School, 2434 Dalby-Jandowae Road, JIMBOUR",,,-26.961621,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.185102,CALLIDE,Full Wheelchair Access,Miles,"Miles State High School, Pine Street, MILES",QLD,,"Miles State High School, Pine Street, MILES",,,-26.652728,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.117915,CALLIDE,Full Wheelchair Access,Monto,"Monto State School, 3 Leichhardt Street, MONTO",QLD,,"Monto State School, 3 Leichhardt Street, MONTO",,,-24.86876,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.640075,CALLIDE,Full Wheelchair Access,Mount Perry,"Perry Shire Hall, 66 Heusman Street, MOUNT PERRY",QLD,,"Perry Shire Hall, 66 Heusman Street, MOUNT PERRY",,,-25.175425,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.97596,CALLIDE,Assisted Wheelchair Access,Moura,"Moura Tennis Club, 12 Nott Street, MOURA",QLD,,"Moura Tennis Club, 12 Nott Street, MOURA",,,-24.573501,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.943692,CONDAMINE,,Emu Creek,"Emu Creek State School, 14534 New England Highway, GREENMOUNT EAST",QLD,,"Emu Creek State School, 14534 New England Highway, GREENMOUNT EAST",,,-27.783476,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.13474,CALLIDE,Full Wheelchair Access,Mulgildie,"Mulgildie State School, 2 Brigalow Street, MULGILDIE",QLD,,"Mulgildie State School, 2 Brigalow Street, MULGILDIE",,,-24.962916,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.297922,CALLIDE,Assisted Wheelchair Access,Mundubbera,"CWA Hall, 79 Lyons Street, MUNDUBBERA",QLD,,"CWA Hall, 79 Lyons Street, MUNDUBBERA",,,-25.590433,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.798959,CALLIDE,Full Wheelchair Access,Taroom,"Taroom State School, Wolsey Street, TAROOM",QLD,,"Taroom State School, Wolsey Street, TAROOM",,,-25.634348,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.569526,CALLIDE,Assisted Wheelchair Access,Thangool,"Thangool State School, 2 Aerodrome Road, THANGOOL",QLD,,"Thangool State School, 2 Aerodrome Road, THANGOOL",,,-24.493368,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.07611,CALLIDE,Full Wheelchair Access,Theodore,"Theodore State School, The Boulevard, THEODORE",QLD,,"Theodore State School, The Boulevard, THEODORE",,,-24.943798,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.997484,CALLIDE,Full Wheelchair Access,Wallaville,"Wallaville State School, 7 Grey Street, WALLAVILLE",QLD,,"Wallaville State School, 7 Grey Street, WALLAVILLE",,,-25.072064,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.962957,CALLIDE,Full Wheelchair Access,Wandoan,"Wandoan State School, 49 North Street, WANDOAN",QLD,,"Wandoan State School, 49 North Street, WANDOAN",,,-26.118036,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.918097,CALLIDE,Assisted Wheelchair Access,Warra,"Warra State School, Robinson Street, WARRA",QLD,,"Warra State School, Robinson Street, WARRA",,,-26.930534,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.192915,CALLIDE,Assisted Wheelchair Access,Wowan,"Wowan State School, Don Street, WOWAN",QLD,,"Wowan State School, Don Street, WOWAN",,,-23.908836,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.129723,"KAWANA, CALOUNDRA",Assisted Wheelchair Access,Caloundra,"CCSA Hall, 1 Nutley Street, CALOUNDRA",QLD,,"CCSA Hall, 1 Nutley Street, CALOUNDRA",,,-26.802871,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,150.634405,CALLIDE,,Chinchilla North,"Masonic Temple, cnr Boyd & Wambo Streets, CHINCHILLA",QLD,,"Masonic Temple, cnr Boyd & Wambo Streets, CHINCHILLA",,,-26.739135,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.101929,CALOUNDRA,Full Wheelchair Access,Pelican Waters,"Caloundra City Private School, 200 Pelican Waters Boulevard, PELICAN WATERS",QLD,,"Caloundra City Private School, 200 Pelican Waters Boulevard, PELICAN WATERS",,,-26.825493,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.231588,CAPALABA,Assisted Wheelchair Access,Hilliard,"Hilliard State School Hall, Hanover Drive, ALEXANDRA HILLS",QLD,,"Hilliard State School Hall, Hanover Drive, ALEXANDRA HILLS",,,-27.542437,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.091939,CHATSWORTH,Full Wheelchair Access,Carina Central,"Carina And Districts Senior Citizens Centre, 1 Edmond Street, CARINA",QLD,,"Carina And Districts Senior Citizens Centre, 1 Edmond Street, CARINA",,,-27.491592,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.043701,CLAYFIELD,,Albion,"Brothers Community & Sports Club, Jacaranda Room, Crosby Road, ALBION",QLD,,"Brothers Community & Sports Club, Jacaranda Room, Crosby Road, ALBION",,,-27.431925,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,153.219953,CAPALABA,Assisted Wheelchair Access,Alexandra Hills,"Alexandra Hills State School, 12 Princeton Avenue, ALEXANDRA HILLS",QLD,,"Alexandra Hills State School, 12 Princeton Avenue, ALEXANDRA HILLS",,,-27.518254,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:25:10.281175+00,2017-11-24 23:25:10.281175+00,,
TRUE,153.213632,CAPALABA,Assisted Wheelchair Access,Windemere Road,"Alexandra Hills State High School, Windemere Road, ALEXANDRA HILLS",QLD,,"Alexandra Hills State High School, Windemere Road, ALEXANDRA HILLS",,,-27.523677,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:25:40.427782+00,2017-11-24 23:25:40.427782+00,,
FALSE,151.95417,CALLIDE,Full Wheelchair Access,Gin Gin,"Gin Gin State School, 13 May Street, GIN GIN",QLD,,"Gin Gin State School, 13 May Street, GIN GIN",,,-24.993572,FALSE,TRUE,FALSE,{},,,Cakes and drinks,,2017-11-25 00:01:14.568894+00,2017-11-25 00:01:14.568894+00,,
TRUE,153.229831,CAPALABA,Assisted Wheelchair Access,Vienna Woods,"Vienna Woods State School, 12 Heffernan Road, ALEXANDRA HILLS",QLD,,"Vienna Woods State School, 12 Heffernan Road, ALEXANDRA HILLS",,,-27.526537,FALSE,TRUE,FALSE,{},,,,,2017-11-25 01:28:23.577059+00,2017-11-25 01:28:23.577059+00,,
TRUE,153.195495,CAPALABA,Assisted Wheelchair Access,Capalaba Senior,"Capalaba State College Senior Campus, School Road, CAPALABA",QLD,,"Capalaba State College Senior Campus, School Road, CAPALABA",,,-27.53599,FALSE,FALSE,FALSE,{},,,,,2017-11-25 02:27:26.871006+00,2017-11-25 02:27:26.871006+00,,
FALSE,153.02605,CLAYFIELD,Assisted Wheelchair Access,Gordon Park,"St Carthage's Church Hall, Cnr Aberdeen Tce and Beaconsfield Street, GORDON PARK",QLD,,"St Carthage's Church Hall, Cnr Aberdeen Tce and Beaconsfield Street, GORDON PARK",,,-27.418472,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.047596,CLAYFIELD,,Kalinga,"St Anne's Catholic Church, 127 Nelson Street, WOOLOOWIN",QLD,,"St Anne's Catholic Church, 127 Nelson Street, WOOLOOWIN",,,-27.415507,FALSE,FALSE,FALSE,,,,,,,,,
